entity_id,entreprise,score,score_brut,tier,porte,fit,comite_personnes_14j,sponsor_decideur,qui_appeler,son_titre,preuve,canal,play,segment,n_records,signaux_negatifs,perdu_canal_mort,perte,silence
ENT-14150,QuantimarConsulting SARL,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-14166,Quantimarservices,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14204,QuantipraForge SA,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14213,Quantipraretail Group,0.0,0.0,T3,,A,0,non,,,,,win_back,EX_CLIENT_REACTIF,2,0.0,0,,sans_signal
ENT-14218,QuantiquiConseil SAS,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-14225,QuantiquiHub SARL,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14226,QuantiquiLab France,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-14248,QuantirinGroup,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14251,QuantirinLab,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-14264,QuantisolConseil,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14269,QuantisolFood,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14291,Quantitasdynamics & Co,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14300,Quantitaslogistics SAS,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14304,QuantitasRetail,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-14308,QuantiTech SARL,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-14316,QuantivenImmo SAS,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14327,Quantivensoft & Co,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-14338,Quantiviafood,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14344,Quantivialogic,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14346,QuantiviaPharma Group,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-14357,Rapibeldigital Group,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-14363,Rapibelhub,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-14366,Rapibellabs & Co,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-14373,Rapibelsoft Group,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-14378,RapicalData Group,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-14385,RapicalGroup Group,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-14425,Rapienergie SAS,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-14433,RapifinForge,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-14457,RapigorFinance,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-14458,Rapigorflow,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-14459,Rapigorgroup,0.0,0.0,T3,,A,0,non,,,,,win_back,EX_CLIENT_REACTIF,2,0.0,0,,sans_signal
ENT-14473,RapihalConseil France,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-14482,Rapihalindustries,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-14506,Rapileximmo SAS,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-14519,RapilexTech,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-14524,RapilumData SA,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-14541,Rapilumretail & Co,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-14553,RapimarFood SA,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-14556,Rapimarimmo SAS,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14575,Rapinexflow,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14580,RapinexLabs,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14581,Rapinexlogic SAS,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-14584,RapinexMobility,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-14585,RapinexPartners SAS,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-14590,RapinexSolutions France,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-14599,RapipraEnergie,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-14616,Rapiprasystems SAS,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14617,RapipraTech SA,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14625,RapiquiFood SARL,0.0,0.0,T3,,A,0,non,,,,,win_back,EX_CLIENT_REACTIF,2,0.0,0,,sans_signal
ENT-14628,RapiquiIndustries,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14630,RapiquiLabs SAS,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14643,Rapirinconsulting,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14648,RapirinFlow SA,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14664,Rapirinworks Group,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-14671,Rapisoldynamics Group,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14672,RapisolEnergie SAS,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14686,Rapitasdynamics SA,0.0,0.0,T3,,A,0,non,,,,,win_back,EX_CLIENT_REACTIF,2,0.0,0,,sans_signal
ENT-14688,RapitasFinance SARL,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14694,RapitasImmo Group,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-14707,RapitasWorks SA,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-14728,RapivenRetail,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-14742,RapiviaImmo SA,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14751,RapiviaTech,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14771,RoccabelPharma SA,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14783,RoccacalEnergie,0.0,0.0,T3,,A,0,non,,,,,win_back,EX_CLIENT_REACTIF,2,0.0,0,,sans_signal
ENT-14791,RoccacalLab,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14794,Roccacalmedia SAS,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14800,RoccacalWorks,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14802,RoccaConsulting,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14803,RoccaData & Co,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14810,Roccadorfinance France,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-14822,RoccadorMobility Group,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-14823,Roccadorpartners,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-14826,RoccadorServices Group,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14840,Roccafinfinance France,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14849,RoccafinMedia,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14857,RoccaForge,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14886,RoccahalFinance SA,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14893,RoccahalIndustries France,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-14906,RoccahalTech,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-14911,Roccalab Group,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-14934,RoccalexSolutions France,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-14987,Roccanexdigital,0.0,0.0,T3,,A,0,non,,,,,reactivation,LOST_REACTIF,2,0.0,0,,sans_signal
ENT-14990,RoccanexFood,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15009,RoccapraConseil,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15012,RoccapraDynamics & Co,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15017,RoccapraGroup,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15034,Roccaquiconseil SARL,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-15053,RoccaRetail & Co,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-15078,RoccasolConsulting,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15089,Roccasolimmo,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15121,RoccatasLogistics SAS,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15138,RoccavenEnergie,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-15143,Roccavengroup,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-15146,RoccavenLabs SAS,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15157,Roccaviaenergie,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15168,Roccavialogic Group,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15182,SERENIBELFORGE,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15186,SerenibelLabs SARL,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15199,Serenicalforge,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15207,SerenicalPartners,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15211,Serenicalsystems Group,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15214,Sereniconsulting & Co,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15221,Serenidordynamics Group,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15231,Serenidorlogistics,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15242,Serenifinance,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15243,Serenifinconseil France,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15247,Serenifinenergie,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15252,SerenifinHub SAS,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15255,SerenifinLab,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15257,SerenifinLogic SARL,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15259,SerenifinMedia France,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-15265,Serenifinsolutions,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-15276,Serenigorfood Group,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15285,Serenigormedia SAS,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15288,Serenigorpharma France,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-15322,Sereniindustries SA,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15326,Serenilexconsulting SA,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-15337,SerenilexLogic,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-15339,SerenilexMedia,0.0,0.0,T3,,A,0,non,,,,,audit,CHURN_CONTRADICTOIRE,2,0.0,0,,aucun_evenement
ENT-15341,Serenilexpartners SARL,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15360,Serenilumlogic,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15388,SerenimarSolutions SARL,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15411,SereninexServices,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15416,Sereninexworks,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15428,Serenipraimmo SAS,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-15448,SereniquiFood,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-15449,SereniquiForge Group,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15452,Sereniquiimmo Group,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-15474,SerenirinFood SAS,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15482,Serenirinmobility & Co,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15486,Serenirinsoft Group,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15488,Serenirintech SAS,0.0,0.0,T3,,A,0,non,,,,,win_back,EX_CLIENT_REACTIF,2,0.0,0,,sans_signal
ENT-15516,SereniSolutions France,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-15529,Serenitaslabs,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15562,SereniviaData,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15563,Sereniviaenergie,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15568,SereniviaGroup & Co,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-15632,Solidordigital,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15642,SolidorLogic,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15693,Soligorretail,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-15699,Solihalconsulting,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-15708,Solihalmedia & Co,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15715,SolihalWorks SARL,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-15739,SolilexSystems SARL,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-15743,SoliLogistics SARL,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-15759,Solilummobility SAS,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15773,SolimarFood SAS,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15777,Solimarimmo SARL,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15787,Solimarsolutions,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15790,SoliMedia SAS,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15794,Solinexdynamics SAS,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15800,Solineximmo France,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15813,SolinexWorks SARL,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15814,Solipartners,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15818,Solipradata SA,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15826,SolipraLab SAS,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15836,SolipraWorks Group,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15879,Soliservices SARL,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,sans_signal
ENT-15889,SolisolLab SA,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15904,Solitasconsulting Group,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-15934,Solivenfood Group,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15935,Solivenforge SARL,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15941,Solivenlogistics France,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15946,SolivenServices,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15957,Soliviafinance Group,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15973,SoliviaSolutions,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-15987,Stellabelhub SAS,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-15995,Stellabelpartners SA,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-15997,Stellabelservices & Co,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-16008,Stellacalfinance,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-16019,Stellacalretail France,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-16021,Stellacalworks Group,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,2,0.0,0,,aucun_evenement
ENT-16027,StelladorConsulting,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-16034,STELLADORFORGE,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-16036,StelladorHub & Co,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-16038,Stelladorlab Group,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-16052,StellaEnergie SAS,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-16071,Stellafinretail,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-16089,Stellagorimmo SAS,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-16091,StellagorLab,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,2,0.0,0,,aucun_evenement
ENT-16110,StellahalDynamics,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-16118,Stellahalindustries France,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-16123,Stellahalmedia Group,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-16133,Stellalab,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-16134,StellaLabs & Co,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,2,0.0,0,,sans_signal
ENT-16139,StellalexFinance,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,sans_signal
ENT-16151,StellalexMobility SAS,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-16156,StellaLogistics,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,2,0.0,0,,aucun_evenement
ENT-16178,Stellalumtech SARL,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-16179,StellalumWorks Group,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
ENT-16197,StellamarRetail SAS,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,2,0.0,0,,aucun_evenement
ENT-16198,Stellamarservices SARL,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,2,0.0,0,,sans_signal
